doc_id,doc_date,vendor,city,payment_terms_days,item,category,qty,unit_price,subtotal,gst_rate,gst_amount,total
DOC-00584,2025-03-24,MF TRADER,Islamabad,15,HDP5000e Ribbon,Ribbon,3,23466.99,70400.98,0.18,12672.18,83073.16
DOC-00585,2025-09-29,Vision Systems,Lahore,45,PolyGuard Lamination,Accessories,10,13299.8,132997.98,0.18,23939.64,156937.62
DOC-00585,2025-09-29,Vision Systems,Lahore,45,UHF Long Range Tag,Accessories,20,211.94,4238.9,0,0,4238.9
DOC-00586,2025-12-25,PakTech,Karachi,0,HDP5000e Ribbon,Ribbon,10,24414.7,244147.01,0.18,43946.46,288093.47
DOC-00586,2025-12-25,PakTech,Karachi,0,UHF Long Range Tag,Accessories,50,216.81,10840.67,0.18,1951.32,12792
DOC-00587,2025-02-01,MF TRADER,Lahore,0,Printer Service Visit,Service,2,7236.8,14473.6,0.18,2605.25,17078.85
DOC-00587,2025-02-01,MF TRADER,Lahore,0,PolyGuard Lamination,Accessories,20,10910.85,218217.07,0.18,39279.07,257496.14
DOC-00587,2025-02-01,MF TRADER,Lahore,0,UHF Long Range Tag,Accessories,20,186.88,3737.51,0,0,3737.51
DOC-00587,2025-02-01,MF TRADER,Lahore,0,Printer Cleaning Kit,Accessories,1,3291.86,3291.86,0.18,592.53,4357.09
DOC-00588,2025-08-30,PakTech,Lahore,45,Printer Service Visit,Service,5,8310.75,41553.74,0.18,7479.67,49033.41
DOC-00588,2025-08-30,PakTech,Lahore,45,ID Card PVC Pack,Accessories,10,5199.07,51990.68,0.18,9358.32,61349.01
DOC-00588,2025-08-30,PakTech,Lahore,45,UHF Long Range Tag,Accessories,3,209.23,627.69,0.18,112.98,740.68
DOC-00589,2025-09-23,Alpha Supplies,Karachi,15,UHF Long Range Tag,Accessories,5,198.03,990.16,0.18,178.23,1168.38
DOC-00589,2025-09-23,Alpha Supplies,Karachi,15,Printer Service Visit,Service,20,13925.37,278507.4,0.18,50131.33,328638.73
DOC-00589,2025-09-23,Alpha Supplies,Karachi,15,Printer Cleaning Kit,Accessories,3,3444.2,10332.59,0.18,1859.87,12192.46
DOC-00589,2025-09-23,Alpha Supplies,Karachi,15,Printer Cleaning Kit,Accessories,3,3408.11,10224.34,0.18,1840.38,12064.72
DOC-00590,2025-06-24,Vision Systems,Karachi,0,ID Card PVC Pack,Accessories,5,5157.52,25787.6,0,0,25787.6
DOC-00590,2025-06-24,Vision Systems,Karachi,0,HDP5000e Ribbon,Ribbon,3,25234.68,75704.04,0.18,13626.73,89330.77
DOC-00591,2025-07-11,Prime Traders,Karachi,45,ID Card PVC Pack,Accessories,10,4841.64,48416.36,0,0,48416.36
DOC-00591,2025-07-11,Prime Traders,Karachi,45,PolyGuard Lamination,Accessories,50,11661.71,583085.57,0.18,104955.4,688040.97
DOC-00592,2025-01-28,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,10,3426.03,34260.28,0.18,6166.85,40427.13
DOC-00592,2025-01-28,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,1,3245.5,3245.5,0,0,3245.5
DOC-00592,2025-01-28,MF TRADER,Karachi,15,PolyGuard Lamination,Accessories,10,11530.93,115309.33,0.18,20755.68,136065.01
DOC-00592,2025-01-28,MF TRADER,Karachi,15,HDP5000e Ribbon,Ribbon,20,22634.9,452698.07,0.18,81485.65,534183.72
DOC-00593,2025-11-12,PakTech,Karachi,30,PolyGuard Lamination,Accessories,10,12416.47,124164.73,0.18,22349.65,146514.38
DOC-00593,2025-11-12,PakTech,Karachi,30,PolyGuard Lamination,Accessories,2,13539.09,27078.19,0,0,27078.19
DOC-00593,2025-11-12,PakTech,Karachi,30,Printer Cleaning Kit,Accessories,10,3420.01,34200.13,0.18,6156.02,40356.15
DOC-00593,2025-11-12,PakTech,Karachi,30,Printer Service Visit,Service,3,7909.88,23729.63,0.18,4271.33,28000.96
DOC-00594,2025-02-15,MF TRADER,Karachi,0,Printer Service Visit,Service,5,7176.26,35881.32,0,0,35881.32
DOC-00594,2025-02-15,MF TRADER,Karachi,0,Printer Cleaning Kit,Accessories,1,3147.27,3147.27,0.18,566.51,3713.78
DOC-00594,2025-02-15,MF TRADER,Karachi,0,HDP5000e Ribbon,Ribbon,5,23574.5,117872.52,0.18,21217.05,139089.57
DOC-00595,2025-03-06,Alpha Supplies,Karachi,0,ID Card PVC Pack,Accessories,20,4727.19,94543.73,0.18,17017.87,111561.6
DOC-00596,2025-05-19,MF TRADER,Lahore,15,HDP5000e Ribbon,Ribbon,20,23564.1,471282,0.18,20461.76,491743.76
DOC-00596,2025-05-19,MF TRADER,Lahore,15,PolyGuard Lamination,Accessories,20,11481.59,229631.86,0.18,41333.73,270965.6
DOC-00597,2025-08-03,PakTech,Karachi,30,Printer Cleaning Kit,Accessories,1,3865.78,3865.78,0.18,695.84,4561.62
DOC-00597,2025-08-03,PakTech,Karachi,30,PolyGuard Lamination,Accessories,1,13074.67,13074.67,0,0,13074.67
DOC-00597,2025-08-03,PakTech,Karachi,30,UHF Long Range Tag,Accessories,1,202.99,202.99,0.18,36.54,239.53
DOC-00597,2025-08-03,PakTech,Karachi,30,Printer Cleaning Kit,Accessories,50,3621.17,181058.34,0.18,32590.5,213648.84
DOC-00598,2025-07-31,Alpha Supplies,Islamabad,0,PolyGuard Lamination,Accessories,5,12114.27,60571.34,0.18,10902.84,71474.18
DOC-00598,2025-07-31,Alpha Supplies,Islamabad,0,HDP5000e Ribbon,Ribbon,10,24943.51,249435.09,0.18,44898.32,294333.41
DOC-00598,2025-07-31,Alpha Supplies,Islamabad,0,Printer Cleaning Kit,Accessories,50,3338.57,166928.42,0.18,30047.12,196975.54
DOC-00599,2025-10-11,PakTech,Lahore,30,HDP5000e Ribbon,Ribbon,20,25117.49,502349.85,0.18,90422.97,592772.82
DOC-00576,2025-08-07,Prime Traders,Lahore,30,UHF Long Range Tag,Accessories,50,183.01,9150.5,0.18,1647.09,10797.59
DOC-00471,2025-06-19,PakTech,Karachi,30,Printer Service Visit,Service,3,8547.23,25641.69,0.18,4615.5,30257.19
DOC-00009,2025-10-14,PakTech,Islamabad,15,ID Card PVC Pack,Accessories,1,5091.02,5091.02,0.18,916.38,6007.4
DOC-00324,2025-06-20,Prime Traders,Karachi,0,UHF Long Range Tag,Accessories,3,186.76,560.28,0.18,100.85,661.13
DOC-00267,2025-06-16,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,20,3287.09,65741.8,0.18,11833.52,77575.32
DOC-00067,2025-01-18,Vision Systems,Islamabad,30,ID Card PVC Pack,Accessories,1,5202.38,5202.38,0.18,936.43,6138.81
DOC-00022,2025-01-07,Vision Systems,Islamabad,0,UHF Long Range Tag,Accessories,50,217.83,10891.5,0.18,1960.47,12851.97
DOC-00590,2025-06-24,Vision Systems,Karachi,0,ID Card PVC Pack,Accessories,5,5157.52,25787.6,0,0,25787.6
DOC-00220,2025-01-17,PakTech,Islamabad,30,UHF Long Range Tag,Accessories,5,215.54,1077.7,0.18,193.99,1271.69
DOC-00312,2025-06-13,Vision Systems,Lahore,15,ID Card PVC Pack,Accessories,3,5329.31,15987.93,0.18,2877.83,18865.76
DOC-00555,2025-02-08,Alpha Supplies,Islamabad,0,ID Card PVC Pack,Accessories,1,5018.19,5018.19,0,0,5018.19
DOC-00209,2025-07-08,Vision Systems,Karachi,0,PolyGuard Lamination,Accessories,50,12808.4,640420,0.18,115275.6,755695.6
DOC-00287,2025-09-08,PakTech,Lahore,30,ID Card PVC Pack,Accessories,50,5365.07,268253.5,0,0,268253.5
